"","SampleID","Type","CorrectName","Code","ReplicateSet","Year","Month","Day","Date","NewLat","NewLon","Marker","Taxon","RawVertReadsPerSample","RawReads","RawPropReads","CorrectedReads","CorrectedPropReads","VolFil","ABL_Sample_Type","DNAConc","Run","Ct1","Ct2","Ct3","CtMean","CtSD","Quant1","Quant2","Quant3","QuantMean","Result","WPT","MaxFlow","maxPSI","Verified","StartTime","EndTime","TimeAtSite","River.Width","MeanDepth","MeanFlow","WaterTemp","mmHg","kPa","DO.","DOmg.L","C.us..cm","pH.mV","pH","ORP.mV","Chlorine","Alkalinity","CC.","WC","FullTrans","SampleNotes","SiteNotes","Depth1","Depth2","Depth3","Depth4","Depth5","Depth6","Depth7","Depth8","Depth9","Depth10","Depth11","Depth12","Depth13","Depth14","Depth15","Depth16","Depth17","Depth18","Depth19","Depth20","FlowDist.ft","SurfaceFlow1.sec","SurflaceFlow2.sec","SurfaceFlow3.sec","Flow1","Flow2","Flow3","Flow4","Flow5","Flow6","Flow7","Flow8","Flow9","Flow10","Flow11","Flow12","Flow13","Flow14","Flow15","Flow16","Flow17","Flow18","Flow19","Flow20"
"33","1092019C2","Center","River 109","109",3,"2019","August","29","8/29/2019",58.27632,-63.60535,"MIFISHU","Salmo salar",1238490,1,"8.074e-07",0,"0","1","Sample",430,"APC0235 Salmo_salar COI 96-well qPCR 01","Undetermined","Undetermined","Undetermined",NA,"",NA,NA,NA,NA,"Not Detected","100",0.8,12,NA,"17:31","18:09","0:38",NA,44.5,2.7,9.8,757.7,NA,"98.8",11.17,40.8,-15.6,7.27,180.2,NA,NA,100,"light rain","yes",NA,"initially landed too far down into tidal zone, repositioned further upriver for sampling",29,26,34,40,59,32,52,77.5,48,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.8,2.4,1.9,2.5,3.7,1,3.1,3.6,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","1092019C3","Center","River 109","109",3,"2019","August","29","8/29/2019",58.27632,-63.60535,"12Steleo","Salmo salar",1451000,8,"5.513e-06",3,"2.068e-06","1","Sample",468,"APC0235 Salmo_salar COI 96-well qPCR 01","Undetermined","Undetermined","Undetermined",NA,"",NA,NA,NA,NA,"Not Detected","100",0.8,12,1,"17:31","18:09","0:38",NA,44.5,2.7,9.8,757.7,NA,"98.8",11.17,40.8,-15.6,7.27,180.2,NA,NA,100,"light rain","yes",NA,"initially landed too far down into tidal zone, repositioned further upriver for sampling",29,26,34,40,59,32,52,77.5,48,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.8,2.4,1.9,2.5,3.7,1,3.1,3.6,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","1092019C3","Center","River 109","109",3,"2019","August","29","8/29/2019",58.27632,-63.60535,"FISHE","Salmo salar",52114,0,"0",0,"0","1","Sample",468,"APC0235 Salmo_salar COI 96-well qPCR 01","Undetermined","Undetermined","Undetermined",NA,"",NA,NA,NA,NA,"Not Detected","100",0.8,12,1,"17:31","18:09","0:38",NA,44.5,2.7,9.8,757.7,NA,"98.8",11.17,40.8,-15.6,7.27,180.2,NA,NA,100,"light rain","yes",NA,"initially landed too far down into tidal zone, repositioned further upriver for sampling",29,26,34,40,59,32,52,77.5,48,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.8,2.4,1.9,2.5,3.7,1,3.1,3.6,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","1092019C3","Center","River 109","109",3,"2019","August","29","8/29/2019",58.27632,-63.60535,"MIFISHU","Salmo salar",1305088,8,"6.13e-06",5,"3.831e-06","1","Sample",468,"APC0235 Salmo_salar COI 96-well qPCR 01","Undetermined","Undetermined","Undetermined",NA,"",NA,NA,NA,NA,"Not Detected","100",0.8,12,1,"17:31","18:09","0:38",NA,44.5,2.7,9.8,757.7,NA,"98.8",11.17,40.8,-15.6,7.27,180.2,NA,NA,100,"light rain","yes",NA,"initially landed too far down into tidal zone, repositioned further upriver for sampling",29,26,34,40,59,32,52,77.5,48,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.8,2.4,1.9,2.5,3.7,1,3.1,3.6,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","10921-C","Center","River 109","109",3,"2021","August","28","8/28/2021",58.27071,-63.59475,"12Steleo","Salmo salar",1301250,7,"5.379e-06",2,"1.537e-06","1","Sample",847,"APC0235 Salmo salar qPCR 04","Undetermined","Undetermined","Undetermined",NA,"",NA,NA,NA,NA,"Not Detected","296",NA,NA,NA,NA,NA,NA,40.2,0.7,0,10.7,NA,102,"125",13.8,46.6,-37.7,7.5,145.8,NA,NA,NA,NA,"Y",NA,NA,0.4,0.6,0.7,0.8,1.1,0.9,0.8,0.7,0.7,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","10921-C","Center","River 109","109",3,"2021","August","28","8/28/2021",58.27071,-63.59475,"FISHE","Salmo salar",32483,0,"0",0,"0","1","Sample",847,"APC0235 Salmo salar qPCR 04","Undetermined","Undetermined","Undetermined",NA,"",NA,NA,NA,NA,"Not Detected","296",NA,NA,NA,NA,NA,NA,40.2,0.7,0,10.7,NA,102,"125",13.8,46.6,-37.7,7.5,145.8,NA,NA,NA,NA,"Y",NA,NA,0.4,0.6,0.7,0.8,1.1,0.9,0.8,0.7,0.7,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","10921-C","Center","River 109","109",3,"2021","August","28","8/28/2021",58.27071,-63.59475,"MIFISHU","Salmo salar",1886800,3,"1.59e-06",0,"0","1","Sample",847,"APC0235 Salmo salar qPCR 04","Undetermined","Undetermined","Undetermined",NA,"",NA,NA,NA,NA,"Not Detected","296",NA,NA,NA,NA,NA,NA,40.2,0.7,0,10.7,NA,102,"125",13.8,46.6,-37.7,7.5,145.8,NA,NA,NA,NA,"Y",NA,NA,0.4,0.6,0.7,0.8,1.1,0.9,0.8,0.7,0.7,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","10921-L","Left","River 109","109",2,"2021","August","28","8/28/2021",58.27071,-63.59475,"12Steleo","Salmo salar",2456097,15,"6.107e-06",10,"4.072e-06","1.02","Sample",787,"APC0235 Salmo salar qPCR 04","Undetermined","Undetermined","Undetermined",NA,"",NA,NA,NA,NA,"Not Detected","295",NA,NA,NA,NA,NA,NA,40.2,0.7,0,10.7,NA,102,"125",13.8,46.6,-37.7,7.5,145.8,NA,NA,NA,NA,"Y",NA,NA,0.4,0.6,0.7,0.8,1.1,0.9,0.8,0.7,0.7,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","10921-L","Left","River 109","109",2,"2021","August","28","8/28/2021",58.27071,-63.59475,"FISHE","Salmo salar",37040,0,"0",0,"0","1.02","Sample",787,"APC0235 Salmo salar qPCR 04","Undetermined","Undetermined","Undetermined",NA,"",NA,NA,NA,NA,"Not Detected","295",NA,NA,NA,NA,NA,NA,40.2,0.7,0,10.7,NA,102,"125",13.8,46.6,-37.7,7.5,145.8,NA,NA,NA,NA,"Y",NA,NA,0.4,0.6,0.7,0.8,1.1,0.9,0.8,0.7,0.7,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","10921-L","Left","River 109","109",2,"2021","August","28","8/28/2021",58.27071,-63.59475,"MIFISHU","Salmo salar",1492738,9,"6.029e-06",0,"0","1.02","Sample",787,"APC0235 Salmo salar qPCR 04","Undetermined","Undetermined","Undetermined",NA,"",NA,NA,NA,NA,"Not Detected","295",NA,NA,NA,NA,NA,NA,40.2,0.7,0,10.7,NA,102,"125",13.8,46.6,-37.7,7.5,145.8,NA,NA,NA,NA,"Y",NA,NA,0.4,0.6,0.7,0.8,1.1,0.9,0.8,0.7,0.7,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","10921-R","Right","River 109","109",4,"2021","August","28","8/28/2021",58.26724,-63.59476,"12Steleo","Salmo salar",1490654,13,"8.721e-06",8,"5.367e-06","1.01","Sample",589,"APC0235 Salmo salar qPCR 04","Undetermined","Undetermined","Undetermined",NA,"",NA,NA,NA,NA,"Not Detected","297",NA,NA,NA,NA,NA,NA,40.2,0.7,0,10.7,NA,102,"125",13.8,46.6,-37.7,7.5,145.8,NA,NA,NA,NA,"Y",NA,NA,0.4,0.6,0.7,0.8,1.1,0.9,0.8,0.7,0.7,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","10921-R","Right","River 109","109",4,"2021","August","28","8/28/2021",58.26724,-63.59476,"FISHE","Salmo salar",33951,0,"0",0,"0","1.01","Sample",589,"APC0235 Salmo salar qPCR 04","Undetermined","Undetermined","Undetermined",NA,"",NA,NA,NA,NA,"Not Detected","297",NA,NA,NA,NA,NA,NA,40.2,0.7,0,10.7,NA,102,"125",13.8,46.6,-37.7,7.5,145.8,NA,NA,NA,NA,"Y",NA,NA,0.4,0.6,0.7,0.8,1.1,0.9,0.8,0.7,0.7,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","10921-R","Right","River 109","109",4,"2021","August","28","8/28/2021",58.26724,-63.59476,"MIFISHU","Salmo salar",1748501,11,"6.291e-06",3,"1.716e-06","1.01","Sample",589,"APC0235 Salmo salar qPCR 04","Undetermined","Undetermined","Undetermined",NA,"",NA,NA,NA,NA,"Not Detected","297",NA,NA,NA,NA,NA,NA,40.2,0.7,0,10.7,NA,102,"125",13.8,46.6,-37.7,7.5,145.8,NA,NA,NA,NA,"Y",NA,NA,0.4,0.6,0.7,0.8,1.1,0.9,0.8,0.7,0.7,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","1102019C1","Center","River 110","110",3,"2019","August","29","8/29/2019",58.30767,-63.60767,"12Steleo","Salmo salar",817621,1,"1.223e-06",0,"0","1.04","Sample",229,"APC0235 Salmo_salar COI 96-well qPCR 01","Undetermined","Undetermined","Undetermined",NA,"",NA,NA,NA,NA,"Not Detected","96",0.8,12,1,"15:51","16:31","0:40",NA,34.4,7.8,10,757.8,NA,"99.3",11.21,34.5,-7.1,7.12,247.2,NA,NA,100,"drizzle","yes",NA,NA,18.5,24,29,33,34.5,43,44,42,42,33.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,6.8,7.1,7.2,8.1,8.8,9.2,8.2,11.2,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","1102019C1","Center","River 110","110",3,"2019","August","29","8/29/2019",58.30767,-63.60767,"FISHE","Salmo salar",13058,0,"0",0,"0","1.04","Sample",229,"APC0235 Salmo_salar COI 96-well qPCR 01","Undetermined","Undetermined","Undetermined",NA,"",NA,NA,NA,NA,"Not Detected","96",0.8,12,1,"15:51","16:31","0:40",NA,34.4,7.8,10,757.8,NA,"99.3",11.21,34.5,-7.1,7.12,247.2,NA,NA,100,"drizzle","yes",NA,NA,18.5,24,29,33,34.5,43,44,42,42,33.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,6.8,7.1,7.2,8.1,8.8,9.2,8.2,11.2,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","1102019C1","Center","River 110","110",3,"2019","August","29","8/29/2019",58.30767,-63.60767,"MIFISHU","Salmo salar",1483699,3,"2.022e-06",2,"1.348e-06","1.04","Sample",229,"APC0235 Salmo_salar COI 96-well qPCR 01","Undetermined","Undetermined","Undetermined",NA,"",NA,NA,NA,NA,"Not Detected","96",0.8,12,1,"15:51","16:31","0:40",NA,34.4,7.8,10,757.8,NA,"99.3",11.21,34.5,-7.1,7.12,247.2,NA,NA,100,"drizzle","yes",NA,NA,18.5,24,29,33,34.5,43,44,42,42,33.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,6.8,7.1,7.2,8.1,8.8,9.2,8.2,11.2,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","1102019C2","Center","River 110","110",3,"2019","August","29","8/29/2019",58.30767,-63.60767,"12Steleo","Salmo salar",1305688,2,"1.532e-06",0,"0","1","Sample",108,"APC0235 Salmo_salar COI 96-well qPCR 01","Undetermined","Undetermined","Undetermined",NA,"",NA,NA,NA,NA,"Not Detected","96",0.8,12,1,"15:51","16:31","0:40",NA,34.4,7.8,10,757.8,NA,"99.3",11.21,34.5,-7.1,7.12,247.2,NA,NA,100,"drizzle","yes",NA,NA,18.5,24,29,33,34.5,43,44,42,42,33.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,6.8,7.1,7.2,8.1,8.8,9.2,8.2,11.2,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","1102019C2","Center","River 110","110",3,"2019","August","29","8/29/2019",58.30767,-63.60767,"FISHE","Salmo salar",24285,0,"0",0,"0","1","Sample",108,"APC0235 Salmo_salar COI 96-well qPCR 01","Undetermined","Undetermined","Undetermined",NA,"",NA,NA,NA,NA,"Not Detected","96",0.8,12,1,"15:51","16:31","0:40",NA,34.4,7.8,10,757.8,NA,"99.3",11.21,34.5,-7.1,7.12,247.2,NA,NA,100,"drizzle","yes",NA,NA,18.5,24,29,33,34.5,43,44,42,42,33.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,6.8,7.1,7.2,8.1,8.8,9.2,8.2,11.2,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","1102019C2","Center","River 110","110",3,"2019","August","29","8/29/2019",58.30767,-63.60767,"MIFISHU","Salmo salar",1440838,5,"3.47e-06",3,"2.082e-06","1","Sample",108,"APC0235 Salmo_salar COI 96-well qPCR 01","Undetermined","Undetermined","Undetermined",NA,"",NA,NA,NA,NA,"Not Detected","96",0.8,12,1,"15:51","16:31","0:40",NA,34.4,7.8,10,757.8,NA,"99.3",11.21,34.5,-7.1,7.12,247.2,NA,NA,100,"drizzle","yes",NA,NA,18.5,24,29,33,34.5,43,44,42,42,33.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,6.8,7.1,7.2,8.1,8.8,9.2,8.2,11.2,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","1102019C3","Center","River 110","110",3,"2019","August","29","8/29/2019",58.30767,-63.60767,"12Steleo","Salmo salar",1085524,9,"8.291e-06",3,"2.764e-06","1","Sample",203,"APC0235 Salmo_salar COI 96-well qPCR 01","Undetermined","Undetermined","Undetermined",NA,"",NA,NA,NA,NA,"Not Detected","96",0.8,12,1,"15:51","16:31","0:40",NA,34.4,7.8,10,757.8,NA,"99.3",11.21,34.5,-7.1,7.12,247.2,NA,NA,100,"drizzle","yes",NA,NA,18.5,24,29,33,34.5,43,44,42,42,33.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,6.8,7.1,7.2,8.1,8.8,9.2,8.2,11.2,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","1102019C3","Center","River 110","110",3,"2019","August","29","8/29/2019",58.30767,-63.60767,"FISHE","Salmo salar",20193,0,"0",0,"0","1","Sample",203,"APC0235 Salmo_salar COI 96-well qPCR 01","Undetermined","Undetermined","Undetermined",NA,"",NA,NA,NA,NA,"Not Detected","96",0.8,12,1,"15:51","16:31","0:40",NA,34.4,7.8,10,757.8,NA,"99.3",11.21,34.5,-7.1,7.12,247.2,NA,NA,100,"drizzle","yes",NA,NA,18.5,24,29,33,34.5,43,44,42,42,33.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,6.8,7.1,7.2,8.1,8.8,9.2,8.2,11.2,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","1102019C3","Center","River 110","110",3,"2019","August","29","8/29/2019",58.30767,-63.60767,"MIFISHU","Salmo salar",1070312,4,"3.737e-06",2,"1.869e-06","1","Sample",203,"APC0235 Salmo_salar COI 96-well qPCR 01","Undetermined","Undetermined","Undetermined",NA,"",NA,NA,NA,NA,"Not Detected","96",0.8,12,1,"15:51","16:31","0:40",NA,34.4,7.8,10,757.8,NA,"99.3",11.21,34.5,-7.1,7.12,247.2,NA,NA,100,"drizzle","yes",NA,NA,18.5,24,29,33,34.5,43,44,42,42,33.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,6.8,7.1,7.2,8.1,8.8,9.2,8.2,11.2,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","ALX21-C","Center","Alexis River","ALX",3,"2021","August","25","8/25/2021",52.63503,-56.64738,"12Steleo","Salmo salar",723035,50755,"0.0702",50748,"0.07019","0.88","Sample",7570,"APC0235 Salmo salar qPCR 04","33.92074585","33.97701645","34.8779335",34.25856527,"0.537126012",18.930016,18.279835,10.446097,15.885316,"Detected","261",NA,NA,NA,NA,NA,NA,226.1,0.6,0.2,15.3,NA,101,"98.9",9.9,26.9,6.7,6.8,158.7,NA,NA,NA,NA,"N",NA,"Larger river with island, island width = 41.7m",0.7,0.2,0.8,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.4,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","ALX21-C","Center","Alexis River","ALX",3,"2021","August","25","8/25/2021",52.63503,-56.64738,"FISHE","Salmo salar",1845,688,"0.3729",471,"0.2553","0.88","Sample",7570,"APC0235 Salmo salar qPCR 04","33.92074585","33.97701645","34.8779335",34.25856527,"0.537126012",18.930016,18.279835,10.446097,15.885316,"Detected","261",NA,NA,NA,NA,NA,NA,226.1,0.6,0.2,15.3,NA,101,"98.9",9.9,26.9,6.7,6.8,158.7,NA,NA,NA,NA,"N",NA,"Larger river with island, island width = 41.7m",0.7,0.2,0.8,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.4,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","ALX21-C","Center","Alexis River","ALX",3,"2021","August","25","8/25/2021",52.63503,-56.64738,"MIFISHU","Salmo salar",835737,150844,"0.1805",150841,"0.1805","0.88","Sample",7570,"APC0235 Salmo salar qPCR 04","33.92074585","33.97701645","34.8779335",34.25856527,"0.537126012",18.930016,18.279835,10.446097,15.885316,"Detected","261",NA,NA,NA,NA,NA,NA,226.1,0.6,0.2,15.3,NA,101,"98.9",9.9,26.9,6.7,6.8,158.7,NA,NA,NA,NA,"N",NA,"Larger river with island, island width = 41.7m",0.7,0.2,0.8,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.4,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","ALX21-L","Left","Alexis River","ALX",4,"2021","August","25","8/25/2021",52.63491,-56.64753,"12Steleo","Salmo salar",814361,49852,"0.06122",49845,"0.06121","0.98","Sample",8879,"APC0235 Salmo salar qPCR 04","33.9523735","33.8325882","33.99738312",33.92744827,"0.085178002",18.561779,19.995447,18.05005,18.869092,"Detected","262",NA,NA,NA,NA,NA,NA,226.1,0.6,0.2,15.3,NA,101,"98.9",9.9,26.9,6.7,6.8,158.7,NA,NA,NA,NA,"N",NA,"Larger river with island, island width = 41.7m",0.7,0.2,0.8,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.4,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","ALX21-L","Left","Alexis River","ALX",4,"2021","August","25","8/25/2021",52.63491,-56.64753,"FISHE","Salmo salar",1337,316,"0.2364",99,"0.07405","0.98","Sample",8879,"APC0235 Salmo salar qPCR 04","33.9523735","33.8325882","33.99738312",33.92744827,"0.085178002",18.561779,19.995447,18.05005,18.869092,"Detected","262",NA,NA,NA,NA,NA,NA,226.1,0.6,0.2,15.3,NA,101,"98.9",9.9,26.9,6.7,6.8,158.7,NA,NA,NA,NA,"N",NA,"Larger river with island, island width = 41.7m",0.7,0.2,0.8,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.4,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","ALX21-L","Left","Alexis River","ALX",4,"2021","August","25","8/25/2021",52.63491,-56.64753,"MIFISHU","Salmo salar",1449203,228420,"0.1576",228418,"0.1576","0.98","Sample",8879,"APC0235 Salmo salar qPCR 04","33.9523735","33.8325882","33.99738312",33.92744827,"0.085178002",18.561779,19.995447,18.05005,18.869092,"Detected","262",NA,NA,NA,NA,NA,NA,226.1,0.6,0.2,15.3,NA,101,"98.9",9.9,26.9,6.7,6.8,158.7,NA,NA,NA,NA,"N",NA,"Larger river with island, island width = 41.7m",0.7,0.2,0.8,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.4,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","ALX21-R","Right","Alexis River","ALX",2,"2021","August","25","8/25/2021",52.63604,-56.63692,"12Steleo","Salmo salar",1207351,311423,"0.2579",311416,"0.2579","0.98","Sample",5248,"APC0235 Salmo salar qPCR 04","34.4900856","35.35261917","34.8032608",34.88198853,"0.436622927",13.291508,7.77875,10.941999,10.6707523333333,"Detected","260",NA,NA,NA,NA,NA,NA,226.1,0.6,0.2,15.3,NA,101,"98.9",9.9,26.9,6.7,6.8,158.7,NA,NA,NA,NA,"N",NA,"Larger river with island, island width = 41.7m",0.7,0.2,0.8,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.4,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","ALX21-R","Right","Alexis River","ALX",2,"2021","August","25","8/25/2021",52.63604,-56.63692,"FISHE","Salmo salar",1512,100,"0.06614",0,"0","0.98","Sample",5248,"APC0235 Salmo salar qPCR 04","34.4900856","35.35261917","34.8032608",34.88198853,"0.436622927",13.291508,7.77875,10.941999,10.6707523333333,"Detected","260",NA,NA,NA,NA,NA,NA,226.1,0.6,0.2,15.3,NA,101,"98.9",9.9,26.9,6.7,6.8,158.7,NA,NA,NA,NA,"N",NA,"Larger river with island, island width = 41.7m",0.7,0.2,0.8,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.4,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","ALX21-R","Right","Alexis River","ALX",2,"2021","August","25","8/25/2021",52.63604,-56.63692,"MIFISHU","Salmo salar",1277642,180816,"0.1415",180815,"0.1415","0.98","Sample",5248,"APC0235 Salmo salar qPCR 04","34.4900856","35.35261917","34.8032608",34.88198853,"0.436622927",13.291508,7.77875,10.941999,10.6707523333333,"Detected","260",NA,NA,NA,NA,NA,NA,226.1,0.6,0.2,15.3,NA,101,"98.9",9.9,26.9,6.7,6.8,158.7,NA,NA,NA,NA,"N",NA,"Larger river with island, island width = 41.7m",0.7,0.2,0.8,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.4,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","ANCC","Center","Anchor Brook","ANC",3,"2020","September","3","9/3/2020",49.375099,-53.738923,"12Steleo","Salmo salar",533356,231449,"0.4339",231444,"0.4339","0.7","Sample",2120,"APC0235 Salmo salar qPCR 02","33.76779938","33.09387207","33.92662048",33.59609731,"0.442129709",19.539957,29.816044,17.687761,22.3479206666667,"Detected",NA,NA,NA,NA,NA,NA,NA,13,0.2,0.9,17.9,758.5,NA,"103.6",9.9,29.2,41.3,NA,213.9,NA,NA,NA,NA,"Y",NA,NA,0.2,0.2,0.2,0.2,0.3,0.2,0.3,0.3,0.3,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.9,0.8,1.2,1.1,1.3,1.3,1.1,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","ANCL","Left","Anchor Brook","ANC",4,"2020","September","3","9/3/2020",49.375087,-53.738907,"12Steleo","Salmo salar",1273076,339991,"0.2671",339986,"0.2671","0.73","Sample",2429,"APC0235 Salmo salar qPCR 02","33.45831299","33.65665054","33.22719574",33.44738642,"0.214935803",23.724884,20.950388,27.424759,24.0333436666667,"Detected",NA,NA,NA,NA,NA,NA,NA,13,0.2,0.9,17.9,758.5,NA,"103.6",9.9,29.2,41.3,NA,213.9,NA,NA,NA,NA,"Y",NA,NA,0.2,0.2,0.2,0.2,0.3,0.2,0.3,0.3,0.3,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.9,0.8,1.2,1.1,1.3,1.3,1.1,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","ANCR","Right","Anchor Brook","ANC",2,"2020","September","3","9/3/2020",49.375145,-53.738978,"12Steleo","Salmo salar",1088176,356549,"0.3277",356544,"0.3277","0.99","Sample",2377,"APC0235 Salmo salar qPCR 02","33.85531998","33.22870255","33.75807571",33.61403275,"0.337229349",18.496506,27.398859,19.65946,21.8516083333333,"Detected",NA,NA,NA,NA,NA,NA,NA,13,0.2,0.9,17.9,758.5,NA,"103.6",9.9,29.2,41.3,NA,213.9,NA,NA,NA,NA,"Y",NA,NA,0.2,0.2,0.2,0.2,0.3,0.2,0.3,0.3,0.3,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.9,0.8,1.2,1.1,1.3,1.3,1.1,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
