"","SampleID","Type","Name","Code","ReplicateSet","Year","Month","Day","Date","NewLat","NewLon","Marker","Taxon","RawVertReadsPerSample","RawReads","RawPropReads","CorrectedReads","CorrectedPropReads","VolFil","ABL_Sample_Type","DNAConc","Run","Ct1","Ct2","Ct3","CtMean","CtSD","Quant1","Quant2","Quant3","QuantMean","Result","WPT","MaxFlow","maxPSI","Verified","StartTime","EndTime","TimeAtSite","River.Width","MeanDepth","MeanFlow","WaterTemp","mmHg","kPa","DO.","DOmg.L","C.us..cm","pH.mV","pH","ORP.mV","Chlorine","Alkalinity","CC.","WC","FullTrans","SampleNotes","SiteNotes","Depth1","Depth2","Depth3","Depth4","Depth5","Depth6","Depth7","Depth8","Depth9","Depth10","Depth11","Depth12","Depth13","Depth14","Depth15","Depth16","Depth17","Depth18","Depth19","Depth20","FlowDist.ft","SurfaceFlow1.sec","SurflaceFlow2.sec","SurfaceFlow3.sec","Flow1","Flow2","Flow3","Flow4","Flow5","Flow6","Flow7","Flow8","Flow9","Flow10","Flow11","Flow12","Flow13","Flow14","Flow15","Flow16","Flow17","Flow18","Flow19","Flow20"
"33","1092019C2","Center","River 109","109",3,"2019","August","29","8/29/2019",58.27632,-63.60535,"MIFISHU","Oncorhynchus gorbuscha",1238490,0,"0",0,"0","1","Sample",430,"APC0235 pink salmon qPCR 01","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","100",0.8,12,NA,"17:31","18:09","0:38",NA,44.5,2.7,9.8,757.7,NA,"98.8",11.17,40.8,-15.6,7.27,180.2,NA,NA,100,"light rain","yes",NA,"initially landed too far down into tidal zone, repositioned further upriver for sampling",29,26,34,40,59,32,52,77.5,48,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.8,2.4,1.9,2.5,3.7,1,3.1,3.6,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","1092019C3","Center","River 109","109",3,"2019","August","29","8/29/2019",58.27632,-63.60535,"12Steleo","Oncorhynchus gorbuscha",1451000,0,"0",0,"0","1","Sample",468,"APC0235 pink salmon qPCR 01","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","100",0.8,12,1,"17:31","18:09","0:38",NA,44.5,2.7,9.8,757.7,NA,"98.8",11.17,40.8,-15.6,7.27,180.2,NA,NA,100,"light rain","yes",NA,"initially landed too far down into tidal zone, repositioned further upriver for sampling",29,26,34,40,59,32,52,77.5,48,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.8,2.4,1.9,2.5,3.7,1,3.1,3.6,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","1092019C3","Center","River 109","109",3,"2019","August","29","8/29/2019",58.27632,-63.60535,"FISHE","Oncorhynchus gorbuscha",52114,0,"0",0,"0","1","Sample",468,"APC0235 pink salmon qPCR 01","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","100",0.8,12,1,"17:31","18:09","0:38",NA,44.5,2.7,9.8,757.7,NA,"98.8",11.17,40.8,-15.6,7.27,180.2,NA,NA,100,"light rain","yes",NA,"initially landed too far down into tidal zone, repositioned further upriver for sampling",29,26,34,40,59,32,52,77.5,48,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.8,2.4,1.9,2.5,3.7,1,3.1,3.6,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","1092019C3","Center","River 109","109",3,"2019","August","29","8/29/2019",58.27632,-63.60535,"MIFISHU","Oncorhynchus gorbuscha",1305088,0,"0",0,"0","1","Sample",468,"APC0235 pink salmon qPCR 01","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","100",0.8,12,1,"17:31","18:09","0:38",NA,44.5,2.7,9.8,757.7,NA,"98.8",11.17,40.8,-15.6,7.27,180.2,NA,NA,100,"light rain","yes",NA,"initially landed too far down into tidal zone, repositioned further upriver for sampling",29,26,34,40,59,32,52,77.5,48,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.8,2.4,1.9,2.5,3.7,1,3.1,3.6,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","10921-C","Center","River 109","109",3,"2021","August","28","8/28/2021",58.27071,-63.59475,"12Steleo","Oncorhynchus gorbuscha",1301250,0,"0",0,"0","1","Sample",847,"APC0235 pink salmon qPCR 04","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","296",NA,NA,NA,NA,NA,NA,40.2,0.7,0,10.7,NA,102,"125",13.8,46.6,-37.7,7.5,145.8,NA,NA,NA,NA,"Y",NA,NA,0.4,0.6,0.7,0.8,1.1,0.9,0.8,0.7,0.7,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","10921-C","Center","River 109","109",3,"2021","August","28","8/28/2021",58.27071,-63.59475,"FISHE","Oncorhynchus gorbuscha",32483,0,"0",0,"0","1","Sample",847,"APC0235 pink salmon qPCR 04","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","296",NA,NA,NA,NA,NA,NA,40.2,0.7,0,10.7,NA,102,"125",13.8,46.6,-37.7,7.5,145.8,NA,NA,NA,NA,"Y",NA,NA,0.4,0.6,0.7,0.8,1.1,0.9,0.8,0.7,0.7,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","10921-C","Center","River 109","109",3,"2021","August","28","8/28/2021",58.27071,-63.59475,"MIFISHU","Oncorhynchus gorbuscha",1886800,0,"0",0,"0","1","Sample",847,"APC0235 pink salmon qPCR 04","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","296",NA,NA,NA,NA,NA,NA,40.2,0.7,0,10.7,NA,102,"125",13.8,46.6,-37.7,7.5,145.8,NA,NA,NA,NA,"Y",NA,NA,0.4,0.6,0.7,0.8,1.1,0.9,0.8,0.7,0.7,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","10921-L","Left","River 109","109",2,"2021","August","28","8/28/2021",58.27071,-63.59475,"12Steleo","Oncorhynchus gorbuscha",2456097,0,"0",0,"0","1.02","Sample",787,"APC0235 pink salmon qPCR 04","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","295",NA,NA,NA,NA,NA,NA,40.2,0.7,0,10.7,NA,102,"125",13.8,46.6,-37.7,7.5,145.8,NA,NA,NA,NA,"Y",NA,NA,0.4,0.6,0.7,0.8,1.1,0.9,0.8,0.7,0.7,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","10921-L","Left","River 109","109",2,"2021","August","28","8/28/2021",58.27071,-63.59475,"FISHE","Oncorhynchus gorbuscha",37040,0,"0",0,"0","1.02","Sample",787,"APC0235 pink salmon qPCR 04","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","295",NA,NA,NA,NA,NA,NA,40.2,0.7,0,10.7,NA,102,"125",13.8,46.6,-37.7,7.5,145.8,NA,NA,NA,NA,"Y",NA,NA,0.4,0.6,0.7,0.8,1.1,0.9,0.8,0.7,0.7,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","10921-L","Left","River 109","109",2,"2021","August","28","8/28/2021",58.27071,-63.59475,"MIFISHU","Oncorhynchus gorbuscha",1492738,0,"0",0,"0","1.02","Sample",787,"APC0235 pink salmon qPCR 04","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","295",NA,NA,NA,NA,NA,NA,40.2,0.7,0,10.7,NA,102,"125",13.8,46.6,-37.7,7.5,145.8,NA,NA,NA,NA,"Y",NA,NA,0.4,0.6,0.7,0.8,1.1,0.9,0.8,0.7,0.7,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","10921-R","Right","River 109","109",4,"2021","August","28","8/28/2021",58.26724,-63.59476,"12Steleo","Oncorhynchus gorbuscha",1490654,0,"0",0,"0","1.01","Sample",589,"APC0235 pink salmon qPCR 04","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","297",NA,NA,NA,NA,NA,NA,40.2,0.7,0,10.7,NA,102,"125",13.8,46.6,-37.7,7.5,145.8,NA,NA,NA,NA,"Y",NA,NA,0.4,0.6,0.7,0.8,1.1,0.9,0.8,0.7,0.7,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","10921-R","Right","River 109","109",4,"2021","August","28","8/28/2021",58.26724,-63.59476,"FISHE","Oncorhynchus gorbuscha",33951,0,"0",0,"0","1.01","Sample",589,"APC0235 pink salmon qPCR 04","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","297",NA,NA,NA,NA,NA,NA,40.2,0.7,0,10.7,NA,102,"125",13.8,46.6,-37.7,7.5,145.8,NA,NA,NA,NA,"Y",NA,NA,0.4,0.6,0.7,0.8,1.1,0.9,0.8,0.7,0.7,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","10921-R","Right","River 109","109",4,"2021","August","28","8/28/2021",58.26724,-63.59476,"MIFISHU","Oncorhynchus gorbuscha",1748501,0,"0",0,"0","1.01","Sample",589,"APC0235 pink salmon qPCR 04","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","297",NA,NA,NA,NA,NA,NA,40.2,0.7,0,10.7,NA,102,"125",13.8,46.6,-37.7,7.5,145.8,NA,NA,NA,NA,"Y",NA,NA,0.4,0.6,0.7,0.8,1.1,0.9,0.8,0.7,0.7,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","1102019C1","Center","River 110","110",3,"2019","August","29","8/29/2019",58.30767,-63.60767,"12Steleo","Oncorhynchus gorbuscha",817621,0,"0",0,"0","1.04","Sample",229,"APC0235 pink salmon qPCR 01","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","96",0.8,12,1,"15:51","16:31","0:40",NA,34.4,7.8,10,757.8,NA,"99.3",11.21,34.5,-7.1,7.12,247.2,NA,NA,100,"drizzle","yes",NA,NA,18.5,24,29,33,34.5,43,44,42,42,33.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,6.8,7.1,7.2,8.1,8.8,9.2,8.2,11.2,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","1102019C1","Center","River 110","110",3,"2019","August","29","8/29/2019",58.30767,-63.60767,"FISHE","Oncorhynchus gorbuscha",13058,0,"0",0,"0","1.04","Sample",229,"APC0235 pink salmon qPCR 01","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","96",0.8,12,1,"15:51","16:31","0:40",NA,34.4,7.8,10,757.8,NA,"99.3",11.21,34.5,-7.1,7.12,247.2,NA,NA,100,"drizzle","yes",NA,NA,18.5,24,29,33,34.5,43,44,42,42,33.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,6.8,7.1,7.2,8.1,8.8,9.2,8.2,11.2,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","1102019C1","Center","River 110","110",3,"2019","August","29","8/29/2019",58.30767,-63.60767,"MIFISHU","Oncorhynchus gorbuscha",1483699,0,"0",0,"0","1.04","Sample",229,"APC0235 pink salmon qPCR 01","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","96",0.8,12,1,"15:51","16:31","0:40",NA,34.4,7.8,10,757.8,NA,"99.3",11.21,34.5,-7.1,7.12,247.2,NA,NA,100,"drizzle","yes",NA,NA,18.5,24,29,33,34.5,43,44,42,42,33.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,6.8,7.1,7.2,8.1,8.8,9.2,8.2,11.2,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","1102019C2","Center","River 110","110",3,"2019","August","29","8/29/2019",58.30767,-63.60767,"12Steleo","Oncorhynchus gorbuscha",1305688,0,"0",0,"0","1","Sample",108,"APC0235 pink salmon qPCR 01","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","96",0.8,12,1,"15:51","16:31","0:40",NA,34.4,7.8,10,757.8,NA,"99.3",11.21,34.5,-7.1,7.12,247.2,NA,NA,100,"drizzle","yes",NA,NA,18.5,24,29,33,34.5,43,44,42,42,33.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,6.8,7.1,7.2,8.1,8.8,9.2,8.2,11.2,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","1102019C2","Center","River 110","110",3,"2019","August","29","8/29/2019",58.30767,-63.60767,"FISHE","Oncorhynchus gorbuscha",24285,0,"0",0,"0","1","Sample",108,"APC0235 pink salmon qPCR 01","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","96",0.8,12,1,"15:51","16:31","0:40",NA,34.4,7.8,10,757.8,NA,"99.3",11.21,34.5,-7.1,7.12,247.2,NA,NA,100,"drizzle","yes",NA,NA,18.5,24,29,33,34.5,43,44,42,42,33.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,6.8,7.1,7.2,8.1,8.8,9.2,8.2,11.2,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","1102019C2","Center","River 110","110",3,"2019","August","29","8/29/2019",58.30767,-63.60767,"MIFISHU","Oncorhynchus gorbuscha",1440838,0,"0",0,"0","1","Sample",108,"APC0235 pink salmon qPCR 01","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","96",0.8,12,1,"15:51","16:31","0:40",NA,34.4,7.8,10,757.8,NA,"99.3",11.21,34.5,-7.1,7.12,247.2,NA,NA,100,"drizzle","yes",NA,NA,18.5,24,29,33,34.5,43,44,42,42,33.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,6.8,7.1,7.2,8.1,8.8,9.2,8.2,11.2,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","1102019C3","Center","River 110","110",3,"2019","August","29","8/29/2019",58.30767,-63.60767,"12Steleo","Oncorhynchus gorbuscha",1085524,0,"0",0,"0","1","Sample",203,"APC0235 pink salmon qPCR 01","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","96",0.8,12,1,"15:51","16:31","0:40",NA,34.4,7.8,10,757.8,NA,"99.3",11.21,34.5,-7.1,7.12,247.2,NA,NA,100,"drizzle","yes",NA,NA,18.5,24,29,33,34.5,43,44,42,42,33.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,6.8,7.1,7.2,8.1,8.8,9.2,8.2,11.2,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","1102019C3","Center","River 110","110",3,"2019","August","29","8/29/2019",58.30767,-63.60767,"FISHE","Oncorhynchus gorbuscha",20193,0,"0",0,"0","1","Sample",203,"APC0235 pink salmon qPCR 01","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","96",0.8,12,1,"15:51","16:31","0:40",NA,34.4,7.8,10,757.8,NA,"99.3",11.21,34.5,-7.1,7.12,247.2,NA,NA,100,"drizzle","yes",NA,NA,18.5,24,29,33,34.5,43,44,42,42,33.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,6.8,7.1,7.2,8.1,8.8,9.2,8.2,11.2,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","1102019C3","Center","River 110","110",3,"2019","August","29","8/29/2019",58.30767,-63.60767,"MIFISHU","Oncorhynchus gorbuscha",1070312,0,"0",0,"0","1","Sample",203,"APC0235 pink salmon qPCR 01","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","96",0.8,12,1,"15:51","16:31","0:40",NA,34.4,7.8,10,757.8,NA,"99.3",11.21,34.5,-7.1,7.12,247.2,NA,NA,100,"drizzle","yes",NA,NA,18.5,24,29,33,34.5,43,44,42,42,33.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,6.8,7.1,7.2,8.1,8.8,9.2,8.2,11.2,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","ALX21-C","Center","Alexis River","ALX",3,"2021","August","25","8/25/2021",52.63503,-56.64738,"12Steleo","Oncorhynchus gorbuscha",723035,0,"0",0,"0","0.88","Sample",7570,"APC0235 pink salmon qPCR 04","35.93526459","35.83301544","Undetermined",35.88414001,0.072301064,2.1029549,2.2473752,NA,2.17516505,"Suspected","261",NA,NA,NA,NA,NA,NA,226.1,0.6,0.2,15.3,NA,101,"98.9",9.9,26.9,6.7,6.8,158.7,NA,NA,NA,NA,"N",NA,"Larger river with island, island width = 41.7m",0.7,0.2,0.8,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.4,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","ALX21-C","Center","Alexis River","ALX",3,"2021","August","25","8/25/2021",52.63503,-56.64738,"FISHE","Oncorhynchus gorbuscha",1845,119,"0.0645",119,"0.0645","0.88","Sample",7570,"APC0235 pink salmon qPCR 04","35.93526459","35.83301544","Undetermined",35.88414001,0.072301064,2.1029549,2.2473752,NA,2.17516505,"Suspected","261",NA,NA,NA,NA,NA,NA,226.1,0.6,0.2,15.3,NA,101,"98.9",9.9,26.9,6.7,6.8,158.7,NA,NA,NA,NA,"N",NA,"Larger river with island, island width = 41.7m",0.7,0.2,0.8,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.4,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","ALX21-C","Center","Alexis River","ALX",3,"2021","August","25","8/25/2021",52.63503,-56.64738,"MIFISHU","Oncorhynchus gorbuscha",835737,0,"0",0,"0","0.88","Sample",7570,"APC0235 pink salmon qPCR 04","35.93526459","35.83301544","Undetermined",35.88414001,0.072301064,2.1029549,2.2473752,NA,2.17516505,"Suspected","261",NA,NA,NA,NA,NA,NA,226.1,0.6,0.2,15.3,NA,101,"98.9",9.9,26.9,6.7,6.8,158.7,NA,NA,NA,NA,"N",NA,"Larger river with island, island width = 41.7m",0.7,0.2,0.8,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.4,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","ALX21-L","Left","Alexis River","ALX",4,"2021","August","25","8/25/2021",52.63491,-56.64753,"12Steleo","Oncorhynchus gorbuscha",814361,0,"0",0,"0","0.98","Sample",8879,"APC0235 pink salmon qPCR 04","35.97878265","Undetermined","Undetermined",35.97878265,NA,2.0443397,NA,NA,2.0443397,"Not Detected/Inconclusive","262",NA,NA,NA,NA,NA,NA,226.1,0.6,0.2,15.3,NA,101,"98.9",9.9,26.9,6.7,6.8,158.7,NA,NA,NA,NA,"N",NA,"Larger river with island, island width = 41.7m",0.7,0.2,0.8,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.4,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","ALX21-L","Left","Alexis River","ALX",4,"2021","August","25","8/25/2021",52.63491,-56.64753,"FISHE","Oncorhynchus gorbuscha",1337,4,"0.002992",4,"0.002992","0.98","Sample",8879,"APC0235 pink salmon qPCR 04","35.97878265","Undetermined","Undetermined",35.97878265,NA,2.0443397,NA,NA,2.0443397,"Not Detected/Inconclusive","262",NA,NA,NA,NA,NA,NA,226.1,0.6,0.2,15.3,NA,101,"98.9",9.9,26.9,6.7,6.8,158.7,NA,NA,NA,NA,"N",NA,"Larger river with island, island width = 41.7m",0.7,0.2,0.8,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.4,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","ALX21-L","Left","Alexis River","ALX",4,"2021","August","25","8/25/2021",52.63491,-56.64753,"MIFISHU","Oncorhynchus gorbuscha",1449203,0,"0",0,"0","0.98","Sample",8879,"APC0235 pink salmon qPCR 04","35.97878265","Undetermined","Undetermined",35.97878265,NA,2.0443397,NA,NA,2.0443397,"Not Detected/Inconclusive","262",NA,NA,NA,NA,NA,NA,226.1,0.6,0.2,15.3,NA,101,"98.9",9.9,26.9,6.7,6.8,158.7,NA,NA,NA,NA,"N",NA,"Larger river with island, island width = 41.7m",0.7,0.2,0.8,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.4,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","ALX21-R","Right","Alexis River","ALX",2,"2021","August","25","8/25/2021",52.63604,-56.63692,"12Steleo","Oncorhynchus gorbuscha",1207351,0,"0",0,"0","0.98","Sample",5248,"APC0235 pink salmon qPCR 04","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","260",NA,NA,NA,NA,NA,NA,226.1,0.6,0.2,15.3,NA,101,"98.9",9.9,26.9,6.7,6.8,158.7,NA,NA,NA,NA,"N",NA,"Larger river with island, island width = 41.7m",0.7,0.2,0.8,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.4,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","ALX21-R","Right","Alexis River","ALX",2,"2021","August","25","8/25/2021",52.63604,-56.63692,"FISHE","Oncorhynchus gorbuscha",1512,0,"0",0,"0","0.98","Sample",5248,"APC0235 pink salmon qPCR 04","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","260",NA,NA,NA,NA,NA,NA,226.1,0.6,0.2,15.3,NA,101,"98.9",9.9,26.9,6.7,6.8,158.7,NA,NA,NA,NA,"N",NA,"Larger river with island, island width = 41.7m",0.7,0.2,0.8,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.4,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","ALX21-R","Right","Alexis River","ALX",2,"2021","August","25","8/25/2021",52.63604,-56.63692,"MIFISHU","Oncorhynchus gorbuscha",1277642,0,"0",0,"0","0.98","Sample",5248,"APC0235 pink salmon qPCR 04","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected","260",NA,NA,NA,NA,NA,NA,226.1,0.6,0.2,15.3,NA,101,"98.9",9.9,26.9,6.7,6.8,158.7,NA,NA,NA,NA,"N",NA,"Larger river with island, island width = 41.7m",0.7,0.2,0.8,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.4,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","ANCC","Center","Anchor Brook","ANC",3,"2020","September","3","9/3/2020",49.375099,-53.738923,"12Steleo","Oncorhynchus gorbuscha",533356,0,"0",0,"0","0.7","Sample",2120,"APC0235 pink salmon qPCR 02","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected",NA,NA,NA,NA,NA,NA,NA,13,0.2,0.9,17.9,758.5,NA,"103.6",9.9,29.2,41.3,NA,213.9,NA,NA,NA,NA,"Y",NA,NA,0.2,0.2,0.2,0.2,0.3,0.2,0.3,0.3,0.3,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.9,0.8,1.2,1.1,1.3,1.3,1.1,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","ANCL","Left","Anchor Brook","ANC",4,"2020","September","3","9/3/2020",49.375087,-53.738907,"12Steleo","Oncorhynchus gorbuscha",1273076,0,"0",0,"0","0.73","Sample",2429,"APC0235 pink salmon qPCR 02","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected",NA,NA,NA,NA,NA,NA,NA,13,0.2,0.9,17.9,758.5,NA,"103.6",9.9,29.2,41.3,NA,213.9,NA,NA,NA,NA,"Y",NA,NA,0.2,0.2,0.2,0.2,0.3,0.2,0.3,0.3,0.3,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.9,0.8,1.2,1.1,1.3,1.3,1.1,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","ANCR","Right","Anchor Brook","ANC",2,"2020","September","3","9/3/2020",49.375145,-53.738978,"12Steleo","Oncorhynchus gorbuscha",1088176,0,"0",0,"0","0.99","Sample",2377,"APC0235 pink salmon qPCR 02","Undetermined","Undetermined","Undetermined",NA,NA,NA,NA,NA,NA,"Not Detected",NA,NA,NA,NA,NA,NA,NA,13,0.2,0.9,17.9,758.5,NA,"103.6",9.9,29.2,41.3,NA,213.9,NA,NA,NA,NA,"Y",NA,NA,0.2,0.2,0.2,0.2,0.3,0.2,0.3,0.3,0.3,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.9,0.8,1.2,1.1,1.3,1.3,1.1,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
